SYN_TRACE,10000x9999,0,25.777696
SYN_TRACE,10000x9999,1,64.858217
SYN_TRACE,10000x9999,2,101.271119
SYN_TRACE,10000x9999,3,125.768063
SYN_TRACE,10000x9999,4,143.984824
SYN_TRACE,10000x9999,5,173.329652
SYN_TRACE,10000x9999,6,200.618756
SYN_TRACE,10000x9999,7,210.859096
SYN_TRACE,10000x9999,8,246.200497
SYN_TRACE,10000x9999,9,297.862761
SYN_TRACE,10000x9999,10,314.259053
