SYN_TRACE,10000x9999,0,25.986297
SYN_TRACE,10000x9999,1,67.115211
SYN_TRACE,10000x9999,2,103.582472
SYN_TRACE,10000x9999,3,139.232806
SYN_TRACE,10000x9999,4,148.604589
SYN_TRACE,10000x9999,5,169.408906
SYN_TRACE,10000x9999,6,197.907896
SYN_TRACE,10000x9999,7,195.337874
SYN_TRACE,10000x9999,8,200.617541
SYN_TRACE,10000x9999,9,201.377371
SYN_TRACE,10000x9999,10,180.517121
