SYN_TRACE,10000x9999,0,25.958794
SYN_TRACE,10000x9999,1,53.382133
SYN_TRACE,10000x9999,2,75.497927
SYN_TRACE,10000x9999,3,92.104174
SYN_TRACE,10000x9999,4,103.574070
SYN_TRACE,10000x9999,5,113.656227
SYN_TRACE,10000x9999,6,130.538818
SYN_TRACE,10000x9999,7,137.174283
SYN_TRACE,10000x9999,8,143.765525
SYN_TRACE,10000x9999,9,141.188709
SYN_TRACE,10000x9999,10,128.699360
