SYN_TRACE,10000x9999,0,25.805437
SYN_TRACE,10000x9999,1,45.586787
SYN_TRACE,10000x9999,2,62.644937
SYN_TRACE,10000x9999,3,75.282617
SYN_TRACE,10000x9999,4,85.307100
SYN_TRACE,10000x9999,5,102.087359
SYN_TRACE,10000x9999,6,115.431742
SYN_TRACE,10000x9999,7,106.826605
SYN_TRACE,10000x9999,8,111.640040
SYN_TRACE,10000x9999,9,119.523125
SYN_TRACE,10000x9999,10,104.711862
