SYN_TRACE,25000x1000,0,2.579378
SYN_TRACE,25000x1000,1,6.478802
SYN_TRACE,25000x1000,2,9.097089
SYN_TRACE,25000x1000,3,12.885516
SYN_TRACE,25000x1000,4,15.742064
SYN_TRACE,25000x1000,5,18.899189
SYN_TRACE,25000x1000,6,22.941010
SYN_TRACE,25000x1000,7,26.080911
SYN_TRACE,25000x1000,8,28.885203
SYN_TRACE,25000x1000,9,32.696159
SYN_TRACE,25000x1000,10,36.359718
